Title,Part of Term,Co-enroll,Attributes,CRN,Subject,Course Number,Section,Campus,Type,Method,Credits,Start Time,End Time,Days,Where,Instructor
General Chemistry II,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",23814,CHEM,1412,305,Bryan Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,TR,D Building 116,TBA
,,,,23814,,,,,,,,10:35 am,11:50 am,TR,D Building 216,TBA
Organic Chemistry I - Full Term,Offered only in the Fall,,,25350,CHEM,2423,001,Brenham Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,MW,"Science, Tech, Engin & Innovat 309",TBA
,,,,25350,,,,,,,,10:35 am,1:15 pm,W,"Science, Tech, Engin & Innovat 311",TBA
Organic Chemistry I - Full Term,Offered only in the Fall,,,18122,CHEM,2423,202,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,TR,Walter C. Schwartz Building 394,TBA
,,,,18122,,,,,,,,10:35 am,1:15 pm,T,Walter C. Schwartz Building 350,TBA
Organic Chemistry I - Full Term,Offered only in the Fall,,,23819,CHEM,2423,401,Bryan Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,MW,D Building 247,TBA
,,,,23819,,,,,,,,10:35 am,1:15 pm,W,D Building 220,TBA
Mass Communication,Full Term,,,25866,COMM,1307,300,Bryan Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,F Building 226,Guy J Wade
Mass Communication,First 8-week,,,21887,COMM,1307,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Guy J Wade
Mass Communication,Second 8-week,,,15143,COMM,1307,N05,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Guy J Wade
Communications,First 8-week,,,25864,COMM,2311,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Guy J Wade
Communications,Second 8-week,,,25865,COMM,2311,N05,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Guy J Wade
Intro to Computer Programming,Full Term,,,15218,COSC,1315,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,TBA
Introductory C Programming,Full Term,,,10903,COSC,1420,N01,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
Introductory C Programming,Full Term,,,25784,COSC,1420,N02,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
Programming Fundamentals I,Full Term,,,17252,COSC,1436,010,Brenham Campus,Lecture,In Person,4.000,12:00 pm,1:40 pm,MW,"Science, Tech, Engin & Innovat 104",TBA
Programming Fundamentals I,Full Term,,,17268,COSC,1436,101,RELLIS Campus,Lecture,In Person,4.000,1:50 pm,3:30 pm,MW,Blinn RELLIS Admin Building 170,TBA
Programming Fundamentals I,Full Term,,,22281,COSC,1436,102,RELLIS Campus,Lecture,In Person,4.000,10:10 am,11:50 am,TR,Blinn RELLIS Admin Building 170,TBA
Programming Fundamentals I,Full Term,,,14264,COSC,1436,N01,Distance Education Campus,Lecture,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
Programming Fundamentals I,Full Term,,,17257,COSC,1436,R0B,Distance Education Campus,Lecture,Live Online via Zoom,4.000,,,,,
Programming Fundamentals I,Full Term,,,17277,COSC,1436,R2B,Distance Education Campus,Lecture,Live Online via Zoom,4.000,,,,,
Programming Fundamentals I,Full Term,,,22283,COSC,1436,R3B,Distance Education Campus,Lecture,Live Online via Zoom,4.000,,,,,
Programming Fundamentals II,Full Term,,,17294,COSC,1437,10A,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,1:50 pm,3:30 pm,TR,Blinn RELLIS Admin Building 170,TBA
Programming Fundamentals II,Full Term,,,23238,COSC,1437,N01,Distance Education Campus,Combined Lecture/Lab,100% Online,4.000,TBA,,,Online Class-Requires Computer,TBA
Programming Fundamentals II,Full Term,,,17298,COSC,1437,R0B,Distance Education Campus,Combined Lecture/Lab,Live Online via Zoom,4.000,,,,,
Computer Organization - Full Term,Only offered in the Fall,,,17303,COSC,2425,10A,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,8:20 am,10:00 am,TR,Blinn RELLIS Admin Building 170,TBA
Computer Organization - Full Term,Only offered in the Fall,,,17322,COSC,2425,R0B,Distance Education Campus,Combined Lecture/Lab,Live Online via Zoom,4.000,,,,,
Programming Fundamentals III,Full Term,,,17316,COSC,2436,10B,RELLIS Campus,Lecture,In Person,4.000,8:20 am,10:00 am,MW,Blinn RELLIS Admin Building 170,TBA
Programming Fundamentals III,Full Term,,,20779,COSC,2436,R0C,Distance Education Campus,Lecture,Live Online via Zoom,4.000,,,,,
Introduction to Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,25261,CRIJ,1301,002,Brenham Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,Bullock Building 135,Reginald Eugene Goings
Introduction to Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,25930,CRIJ,1301,003,Brenham Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,Bullock Building 135,Reginald Eugene Goings
Intro to Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,25924,CRIJ,1301,300,Bryan Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,F Building 244,Danielle Elizabeth Wetuski
Introduction to Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,25925,CRIJ,1301,301,Bryan Campus,Lecture,In Person,3.000,10:35 am,11:50 am,MW,F Building 244,TBA
Introduction to Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,25926,CRIJ,1301,302,Bryan Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,F Building 244,Michael Jason Greene
Intro To Criminal Justice,Full Term,,Social&Behavorial Sc-Chart I,14974,CRIJ,1301,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Janet McNutt
Court Systems and Practices,First 8-week,,,25264,CRIJ,1306,N10,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Reginald Eugene Goings
Court Systems and Practices,Second 8-week,,,25265,CRIJ,1306,N20,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Timothy Justin Adams
Crime in America,Full Term,,,25262,CRIJ,1307,001,Brenham Campus,Lecture,In Person,3.000,10:35 am,11:50 am,MW,Bullock Building 135,Reginald Eugene Goings
Crime In America,Second 8-week,,,11535,CRIJ,1307,N20,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Janet McNutt
Fundamentals of Criminal Law,Second 8-week,,,25260,CRIJ,1310,B20,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,TR,F Building 244,Michael Jason Greene
Fundamentals of Criminal Law,Full Term,,,11537,CRIJ,1310,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Brady Dodson Rockett
Correctional Systems and Practices,Second 8-week,,,25183,CRIJ,2313,N20,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Reginald Eugene Goings
Criminal Investigation,Full Term,,,25266,CRIJ,2314,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Brandal Dontrel Jackson
Legal Aspects of Law Enforcement,Full Term,,,25927,CRIJ,2323,300,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,F Building 244,Brady Dodson Rockett
Legal Aspects of Law Enforcement,Full Term,,,25928,CRIJ,2323,R01,Distance Education Campus,Lecture,Live Online via Zoom,3.000,9:10 am,10:25 am,MW,Remote,Brady Dodson Rockett
Police Systems and Practices,Full Term,,,25931,CRIJ,2328,001,Brenham Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,Bullock Building 135,Julius R Petrash
Police Systems & Practices,Full Term,,,11540,CRIJ,2328,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Timothy Justin Adams
Police Systems and Practices,Full Term,,,25932,CRIJ,2328,R01,Distance Education Campus,Lecture,Live Online via Zoom,3.000,12:00 pm,1:15 pm,TR,Remote,Julius R Petrash
Beginning Czech I,Full Term,,,15895,CZEC,1471,R01,Distance Education Campus,Combined Lecture/Lab,Live Online via Zoom,4.000,,,,,
Intermediate Czech I,Full Term,,Exclude Crse from 3-peat Count,23532,CZEC,2371,R01,Distance Education Campus,Lecture,Live Online via Zoom,3.000,,,,,
Basic Computer-Aided Drafting,Full Term,,Exclude Crse from 3-peat Count,25465,DFTG,1309,001,Hodde Center Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,TR,Hodde Center 110,TBA
,,,,25465,,,,,,,,10:35 am,11:50 am,TR,Hodde Center 110,TBA
,General And Dental Nutrition,,Exclude Crse from 3-peat Count,11787,DHYG,1207,300,Post Office Campus,Combined Lecture/Lab,In Person,2.000,8:30 am,9:20 am,WR,Post Office Campus CC-7,TBA
,,,,11787,,,,,,,,9:30 am,10:20 am,R,Post Office Campus CC-7,TBA
,Preventive Dental Hygiene Care,,Exclude Crse from 3-peat Count,22332,DHYG,1227,300,Post Office Campus,Combined Lecture/Lab,In Person,2.000,8:00 am,8:50 am,M,Post Office Campus CC-6,TBA
,,,,22332,,,,,,,,9:00 am,9:50 am,M,Post Office Campus CC-6,TBA
,,,,22332,,,,,,,,3:00 pm,4:50 pm,W,Post Office Campus CC-6,TBA
,"Orofacial Anatomy, Histology & Embryology",,Exclude Crse from 3-peat Count,11780,DHYG,1301,300,Post Office Campus,Combined Lecture/Lab,In Person,3.000,10:00 am,11:50 am,M,Post Office Campus CC-6,TBA
,,,,11780,,,,,,,,8:00 am,9:50 am,T,Post Office Campus CC-6,TBA
,,,,11780,,,,,,,,8:00 am,9:50 am,T,Post Office Campus CC-6,TBA
,,,,11780,,,,,,,,1:00 pm,2:50 pm,W,Post Office Campus CC-6,TBA
,,,,11780,,,,,,,,1:00 pm,2:50 pm,W,Post Office Campus CC-6,TBA
,Dental Radiology,,Exclude Crse from 3-peat Count,11784,DHYG,1304,300,Post Office Campus,Lecture,In Person,3.000,10:00 am,11:50 am,T,Post Office Campus CC-6,TBA
,Dental Radiology,,Exclude Crse from 3-peat Count,23357,DHYG,1304,301,Post Office Campus,Laboratory,In Person,0.000,1:30 pm,4:30 pm,T,Post Office Campus CC-1,TBA
,,,,23357,,,,,,,,1:30 pm,4:30 pm,T,Post Office Campus CC-1,TBA
,Dental Radiology,,Exclude Crse from 3-peat Count,23359,DHYG,1304,303,Post Office Campus,Laboratory,In Person,0.000,1:30 pm,4:30 pm,R,Post Office Campus CC-1,TBA
,,,,23359,,,,,,,,1:30 pm,4:30 pm,R,Post Office Campus CC-1,TBA
,Periodontology,,Exclude Crse from 3-peat Count,11788,DHYG,1311,300,Post Office Campus,Lecture,In Person,3.000,10:30 am,11:50 am,W,Post Office Campus CC-7,TBA
,Periodontology,,Exclude Crse from 3-peat Count,14210,DHYG,1311,301,Post Office Campus,Laboratory,In Person,0.000,9:30 am,11:30 am,M,Post Office Campus CC-1,TBA
,Periodontology,,Exclude Crse from 3-peat Count,14211,DHYG,1311,302,Post Office Campus,Laboratory,In Person,0.000,9:30 am,11:30 am,M,Post Office Campus CC-1,TBA
,Preclinical Dental Hygiene,,Exclude Crse from 3-peat Count,11783,DHYG,1431,300,Post Office Campus,Lecture,In Person,4.000,1:00 pm,2:50 pm,M,Post Office Campus CC-6,TBA
,Preclinical Dental Hygiene,,Exclude Crse from 3-peat Count,14199,DHYG,1431,301,Post Office Campus,Laboratory,In Person,0.000,8:00 am,12:00 pm,W,Post Office Campus CC-1,TBA
,,,,14199,,,,,,,,8:00 am,12:00 pm,R,Post Office Campus CC-1,TBA
,Preclinical Dental Hygiene,,Exclude Crse from 3-peat Count,14203,DHYG,1431,302,Post Office Campus,Laboratory,In Person,0.000,8:00 am,12:00 pm,W,Post Office Campus CC-1,TBA
,,,,14203,,,,,,,,8:00 am,12:00 pm,R,Post Office Campus CC-1,TBA
,Preclinical Dental Hygiene,,Exclude Crse from 3-peat Count,14206,DHYG,1431,303,Post Office Campus,Laboratory,In Person,0.000,8:00 am,12:00 pm,W,Post Office Campus CC-1,TBA
,,,,14206,,,,,,,,8:00 am,12:00 pm,R,Post Office Campus CC-1,TBA
,Contemporary Dental Hygiene Care II,,Exclude Crse from 3-peat Count,11790,DHYG,2231,300,Post Office Campus,Combined Lecture/Lab,In Person,2.000,1:00 pm,2:50 pm,T,Post Office Campus CC-7,TBA
,,,,11790,,,,,,,,3:00 pm,4:00 pm,T,Post Office Campus CC-7,TBA
Clinical,Dental Hygiene/Hygienist,,Exclude Crse from 3-peat Count,11789,DHYG,2262,301,Post Office Campus,Clinical,Clinical,2.000,8:30 am,9:20 am,M,Post Office Campus CC-6,TBA
,,,,11789,,,,,,,,1:00 pm,5:00 pm,M,Post Office Campus CC-1,TBA
,,,,11789,,,,,,,,8:00 am,12:00 pm,T,Post Office Campus CC-1,TBA
,,,,11789,,,,,,,,1:00 pm,5:00 pm,W,Post Office Campus CC-1,TBA
Clinical,Dental Hygiene/Hygienist,,Exclude Crse from 3-peat Count,14213,DHYG,2262,302,Post Office Campus,Clinical,Clinical,2.000,8:30 am,9:20 am,M,Post Office Campus CC-6,TBA
,,,,14213,,,,,,,,1:00 pm,5:00 pm,M,Post Office Campus CC-1,TBA
,,,,14213,,,,,,,,8:00 am,12:00 pm,T,Post Office Campus CC-1,TBA
,,,,14213,,,,,,,,1:00 pm,5:00 pm,W,Post Office Campus CC-1,TBA
Clinical,Dental Hygiene/Hygienist,,Exclude Crse from 3-peat Count,14214,DHYG,2262,303,Post Office Campus,Clinical,Clinical,2.000,8:30 am,9:20 am,M,Post Office Campus CC-6,TBA
,,,,14214,,,,,,,,1:00 pm,5:00 pm,M,Post Office Campus CC-1,TBA
,,,,14214,,,,,,,,8:00 am,10:00 am,T,Post Office Campus CC-1,TBA
,,,,14214,,,,,,,,10:00 am,12:00 pm,T,Post Office Campus CC-1,TBA
,,,,14214,,,,,,,,1:00 pm,5:00 pm,W,Post Office Campus CC-1,TBA
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24876,DIRW,0300,001,Brenham Campus,Combined Lecture/Lab,In Person,3.000,7:45 am,9:00 am,TR,Academic Building 1,Lisa Annette Wall
,,,,24876,,,,,,,,9:10 am,9:35 am,TR,Academic Building 1,Lisa Annette Wall
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24878,DIRW,0300,003,Brenham Campus,Combined Lecture/Lab,In Person,3.000,12:00 pm,1:15 pm,MW,Academic Building 6,Mischa Lisette Enos
,,,,24878,,,,,,,,1:25 pm,1:50 pm,MW,Academic Building 6,Mischa Lisette Enos
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24879,DIRW,0300,004,Brenham Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,MW,Academic Building 6,Mischa Lisette Enos
,,,,24879,,,,,,,,10:35 am,11:00 am,MW,Academic Building 6,Mischa Lisette Enos
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",25016,DIRW,0300,005,Brenham Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,MW,Academic Building 2,Dillon Cole Phipps
,,,,25016,,,,,,,,2:50 pm,3:15 pm,MW,Academic Building 2,Dillon Cole Phipps
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24880,DIRW,0300,300,Bryan Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,MW,C Building 214,Martha L Johnson
,,,,24880,,,,,,,,10:35 am,11:00 am,MW,C Building 214,Martha L Johnson
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24881,DIRW,0300,301,Bryan Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,MW,C Building 214,Aaron Jacob Penton
,,,,24881,,,,,,,,2:50 pm,3:40 pm,M,C Building 214,Aaron Jacob Penton
Dev. Integrated Reading & Writing,Full Term,,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24882,DIRW,0300,302,Bryan Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,TR,C Building 214,Aaron Jacob Penton
,,,,24882,,,,,,,,10:35 am,11:25 am,T,C Building 214,Aaron Jacob Penton
Dev Integrated Reading & Writing,Full Term,17893,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17741,DIRW,0327,P01,Bryan Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,TR,C Building 214,Richard C McGuire
,,,,17741,,,,,,,,2:50 pm,3:15 pm,TR,C Building 214,Richard C McGuire
Dev Integrated Reading & Writing,Full Term,18546,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17877,DIRW,0327,P04,Bryan Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,MW,C Building 216,Kevin Still
,,,,17877,,,,,,,,10:35 am,11:00 am,MW,C Building 216,Kevin Still
Dev Integrated Reading & Writing,Full Term,18547,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17882,DIRW,0327,P05,Bryan Campus,Combined Lecture/Lab,In Person,3.000,2:50 pm,4:05 pm,MW,C Building 218,Richard C McGuire
,,,,17882,,,,,,,,4:15 pm,4:40 pm,MW,C Building 218,Richard C McGuire
Dev Integrated Reading & Writing,Full Term,17911,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17755,DIRW,0327,P06,Bryan Campus,Combined Lecture/Lab,In Person,3.000,10:35 am,11:50 am,MW,C Building 208,Katherine McMullen
,,,,17755,,,,,,,,12:00 pm,12:50 pm,M,C Building 208,Katherine McMullen
Dev Integrated Reading & Writing,Full Term,17913,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17757,DIRW,0327,P07,Bryan Campus,Combined Lecture/Lab,In Person,3.000,12:00 pm,1:15 pm,MW,C Building 218,Richard C McGuire
,,,,17757,,,,,,,,1:25 pm,1:50 pm,MW,C Building 218,Richard C McGuire
Dev Integrated Reading & Writing,Full Term,23717,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",23716,DIRW,0327,P08,Bryan Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,TR,C Building 218,Katherine McMullen
,,,,23716,,,,,,,,10:35 am,11:25 am,T,C Building 218,Katherine McMullen
Dev Integrated Reading & Writing,Full Term,17920,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17774,DIRW,0327,P09,Bryan Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,TR,C Building 208,Katherine McMullen
,,,,17774,,,,,,,,2:50 pm,3:40 pm,T,C Building 208,Katherine McMullen
Dev Integrated Reading & Writing,Full Term,17951,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",17855,DIRW,0327,P12,Bryan Campus,Combined Lecture/Lab,In Person,3.000,12:00 pm,1:15 pm,TR,C Building 216,Kevin Still
,,,,17855,,,,,,,,1:25 pm,1:50 pm,TR,C Building 216,Kevin Still
Dev Integrated Reading & Writing,Full Term,22420,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",22419,DIRW,0327,P15,Bryan Campus,Combined Lecture/Lab,In Person,3.000,2:50 pm,4:05 pm,MW,C Building 216,Kevin Still
,,,,22419,,,,,,,,4:15 pm,4:40 pm,MW,C Building 216,Kevin Still
Dev Integrated Reading & Writing,Full Term,23458,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",23457,DIRW,0327,P16,Bryan Campus,Combined Lecture/Lab,In Person,3.000,5:40 pm,6:55 pm,TR,C Building 214,Krystle Anne Lopez
,,,,23457,,,,,,,,7:05 pm,7:25 pm,TR,C Building 214,Krystle Anne Lopez
Dev Integrated Reading & Writing,Full Term,23531,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",23530,DIRW,0327,P17,Bryan Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,TR,C Building 216,Kevin Still
,,,,23530,,,,,,,,10:35 am,11:00 am,TR,C Building 216,Kevin Still
Dev Integrated Reading & Writing,Full Term,17110,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",22696,DIRW,0327,P30,RELLIS Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,MW,Walter C. Schwartz Building 210,Lindsay Elizabeth Gray
,,,,22696,,,,,,,,10:35 am,11:25 am,M,Walter C. Schwartz Building 210,Lindsay Elizabeth Gray
Dev Integrated Reading & Writing,Full Term,23286,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",23285,DIRW,0327,P31,RELLIS Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,MW,Walter C. Schwartz Building 210,Lindsay Elizabeth Gray
,,,,23285,,,,,,,,2:50 pm,3:40 pm,M,Walter C. Schwartz Building 210,Lindsay Elizabeth Gray
Dev Integrated Reading & Writing,Full Term,24582,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",24581,DIRW,0327,P32,RELLIS Campus,Combined Lecture/Lab,In Person,3.000,9:10 am,10:25 am,TR,Walter C. Schwartz Building 310,Lindsay Elizabeth Gray
,,,,24581,,,,,,,,10:35 am,11:25 am,T,Walter C. Schwartz Building 310,Lindsay Elizabeth Gray
Dev Integrated Reading & Writing,Full Term,18669,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",18667,DIRW,0327,P50,Brenham Campus,Combined Lecture/Lab,In Person,3.000,12:00 pm,1:15 pm,TR,Arts and Sciences Building 206,Brandi Deann Rebeske
,,,,18667,,,,,,,,1:25 pm,2:15 pm,T,Arts and Sciences Building 206,Brandi Deann Rebeske
Dev Integrated Reading & Writing,Full Term,18877,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",18875,DIRW,0327,P51,Brenham Campus,Combined Lecture/Lab,In Person,3.000,7:45 am,9:00 am,TR,Academic Building 6,Mischa Lisette Enos
,,,,18875,,,,,,,,9:10 am,9:35 am,TR,Academic Building 6,Mischa Lisette Enos
Dev Integrated Reading & Writing,Full Term,18677,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",18675,DIRW,0327,P55,Brenham Campus,Combined Lecture/Lab,In Person,3.000,10:35 am,11:50 am,TR,Academic Building 1,Robin Mac Fitts
,,,,18675,,,,,,,,12:00 pm,12:25 pm,TR,Academic Building 1,Robin Mac Fitts
Dev Integrated Reading & Writing,Full Term,21146,"Exclude Crse from 3-peat Count, Exclude Crse from 6 Drop Count",21145,DIRW,0327,P63,Brenham Campus,Combined Lecture/Lab,In Person,3.000,1:25 pm,2:40 pm,TR,Arts and Sciences Building 205,Katharine Ellen Zimolzak
